model,scheme,layer,resample,alpha,length_median,length_fail,gsm8k,gsm8k_fail,residual_norm,parser
Meta-Llama-3.1-8B-Instruct,int8,16,2,2.0,234.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,4.0,176.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,6.0,188.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,8.0,298.5,0.0,0.06,0.9,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,10.0,273.0,0.0,0.0,0.97,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,12.0,91.0,0.1,0.0,0.99,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,15.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,20.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,2,40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-15.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-12.0,61.0,0.9,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-10.0,179.5,0.8,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-8.0,176.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-6.0,177.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-4.0,226.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,-2.0,136.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,0.0,119.5,0.0,0.86,0.065,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,2.0,351.0,0.0,0.82,0.085,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,4.0,223.0,0.0,0.725,0.2,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,6.0,155.0,0.0,0.44,0.505,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,8.0,192.0,0.0,0.095,0.855,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,10.0,70.0,0.7,0.005,0.92,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,12.0,0.0,1.0,0.0,0.995,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,15.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,3,40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-15.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-12.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-10.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-8.0,106.0,0.6,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-6.0,123.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-4.0,126.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,-2.0,147.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,0.0,152.5,0.0,0.925,0.035,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,2.0,161.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,4.0,166.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,6.0,227.0,0.0,0.445,0.48,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,8.0,95.0,0.0,0.095,0.85,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,10.0,227.0,0.3,0.015,0.96,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,12.0,319.0,0.9,0.0,0.985,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,15.0,0.0,1.0,0.0,0.99,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,20.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,4,40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-40.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-15.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-12.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-10.0,251.0,0.7,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-8.0,118.0,0.2,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-6.0,113.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-4.0,103.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,-2.0,110.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,0.0,123.5,0.0,0.85,0.07,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,2.0,121.0,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,4.0,123.5,0.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,6.0,126.5,0.0,0.445,0.48,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,8.0,116.0,0.0,0.1,0.85,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,10.0,61.5,0.4,0.01,0.88,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,12.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,15.0,0.0,1.0,0.0,1.0,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,20.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,30.0,0.0,1.0,,,9.38,v2.3.1
Meta-Llama-3.1-8B-Instruct,int8,16,5,40.0,0.0,1.0,,,9.38,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,1,-30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-7.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-5.0,92.0,0.2,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-4.0,79.5,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-3.0,98.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-2.0,92.5,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,-1.0,108.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,0.0,109.5,0.0,0.56,0.12,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,1.0,124.0,0.0,0.505,0.195,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,2.0,124.5,0.0,0.4,0.265,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,3.0,182.5,0.0,0.335,0.29,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,4.0,182.0,0.0,0.195,0.41,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,5.0,262.0,0.4,0.07,0.875,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,7.0,0.0,1.0,0.0,1.0,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,1,30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-7.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-5.0,161.0,0.4,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-4.0,99.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-3.0,102.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-2.0,86.5,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,-1.0,98.5,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,0.0,127.0,0.0,0.555,0.14,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,1.0,204.5,0.0,0.485,0.265,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,2.0,300.0,0.0,0.305,0.355,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,3.0,301.0,0.0,0.32,0.405,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,4.0,380.5,0.0,0.1,0.675,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,5.0,295.0,0.1,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,7.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,2,30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,3,-30.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-20.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-15.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-10.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-7.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-5.0,110.0,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-4.0,71.0,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-3.0,82.5,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-2.0,119.5,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,-1.0,101.5,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,0.0,114.0,0.0,0.53,0.135,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,1.0,94.0,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,2.0,151.0,0.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,3.0,97.0,0.0,0.32,0.34,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,4.0,118.0,0.0,0.125,0.485,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,5.0,119.0,0.2,0.05,0.785,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,7.0,0.0,1.0,0.0,1.0,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,10.0,0.0,1.0,0.0,1.0,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,15.0,0.0,1.0,0.0,1.0,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,20.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,3,30.0,0.0,1.0,,,10.24,v2.3.1
Mistral-7B-Instruct-v0.3,fp16,16,4,-30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-7.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-5.0,86.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-4.0,133.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-3.0,88.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-2.0,154.5,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,-1.0,149.5,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,0.0,120.5,0.0,0.565,0.135,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,1.0,160.0,0.0,0.48,0.275,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,2.0,140.0,0.0,0.395,0.28,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,3.0,172.5,0.0,0.32,0.3,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,4.0,447.0,0.0,0.295,0.455,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,5.0,0.0,1.0,0.01,0.905,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,7.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,4,30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-10.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-7.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-5.0,113.0,0.3,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-4.0,79.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-3.0,62.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-2.0,82.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,-1.0,77.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,0.0,108.5,0.0,0.515,0.15,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,1.0,110.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,2.0,131.0,0.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,3.0,134.5,0.0,0.26,0.285,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,4.0,120.0,0.1,0.095,0.38,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,5.0,87.0,0.4,0.01,0.78,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,7.0,0.0,1.0,0.0,1.0,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,10.0,0.0,1.0,0.0,1.0,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,15.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,20.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,fp16,16,5,30.0,0.0,1.0,,,10.24,v2.3
Mistral-7B-Instruct-v0.3,nf4,16,1,-30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-15.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-10.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-7.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-5.0,99.0,0.4,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-4.0,107.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-3.0,93.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-2.0,110.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,-1.0,134.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,0.0,110.0,0.0,0.36,0.415,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,1.0,131.5,0.0,0.345,0.425,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,2.0,135.0,0.0,0.315,0.49,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,3.0,158.0,0.0,0.23,0.525,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,4.0,255.0,0.3,0.11,0.64,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,5.0,301.0,0.8,0.005,0.965,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,7.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,10.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,15.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,1,30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-15.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-10.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-7.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-5.0,150.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-4.0,120.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-3.0,184.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-2.0,121.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,-1.0,131.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,0.0,145.5,0.0,0.45,0.35,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,1.0,232.0,0.0,0.35,0.435,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,2.0,351.0,0.0,0.225,0.465,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,3.0,465.0,0.4,0.195,0.58,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,4.0,488.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,5.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,7.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,10.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,15.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,2,30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-15.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-10.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-7.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-5.0,219.0,0.5,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-4.0,131.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-3.0,97.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-2.0,114.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,-1.0,155.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,0.0,148.0,0.0,0.36,0.465,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,1.0,181.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,2.0,120.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,3.0,202.5,0.4,0.15,0.66,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,4.0,120.0,0.2,0.065,0.71,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,5.0,133.0,0.8,0.005,0.935,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,7.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,10.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,15.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,3,30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-30.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-20.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-15.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-10.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-7.0,0.0,1.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-5.0,178.0,0.3,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-4.0,110.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-3.0,93.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-2.0,91.0,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,-1.0,125.5,0.0,,,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,0.0,109.0,0.0,0.305,0.46,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,1.0,99.0,0.0,0.345,0.4,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,2.0,216.0,0.0,0.355,0.395,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,3.0,215.5,0.0,0.205,0.49,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,4.0,119.0,0.0,0.12,0.68,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,5.0,127.0,0.7,0.01,0.97,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,7.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,10.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,15.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,20.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,4,30.0,0.0,1.0,0.0,1.0,9.71,v2.3.1
Mistral-7B-Instruct-v0.3,nf4,16,5,-30.0,0.0,1.0,,,9.71,v2.3.1
